"categoria","subcategoria","nombre","color","url","talla","precio","descripcion"
"moda","Rebeca"," Brina","MARINO","https://latiendadevalentina.com/low-cost/rebeca-brina-marino/#/8-talla-36","8-talla-36","10,00 €","Rebeca con detalle de volante. Cierre con botones. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Rebeca"," Brina","GRIS","https://latiendadevalentina.com/low-cost/rebeca-brina-gris/#/8-talla-36","8-talla-36","10,00 €","Rebeca con detalle de volante. Cierre con botones. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Abrigo"," Reversible Efecto...","N/A","https://latiendadevalentina.com/low-cost/abrigo-reversible-efecto-piel-camel/#/17-talla-36_38","17-talla-36_38","15,00 €","Abrigo tres cuartos reversible con costuras vistas. La cara exterior del tejido es efecto antelina y la anterior de pelito sintético muy suave. Lleva bolsillos por ambos lados. Cierre mediante cinturón. "
"moda","Abrigo"," Reversible Efecto...","N/A","https://latiendadevalentina.com/low-cost/abrigo-reversible-efecto-piel-negro/#/17-talla-36_38","17-talla-36_38","15,00 €","Abrigo tres cuartos reversible con costuras vistas. La cara exterior del tejido es efecto antelina y la anterior de pelito sintético muy suave. Lleva bolsillos por ambos lados. Cierre mediante caturón. "
"moda","Maxi"," Camisa Abdi","BLANCO","https://latiendadevalentina.com/low-cost/maxi-camisa-abdi-blanco/#/8-talla-36","8-talla-36","14,39 €","Camisa blanca de manga larga con detalle de lazo en el puño. Largo asimétrico. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía."
"moda","Kimono"," Zenaida","NEGRO","https://latiendadevalentina.com/low-cost/kimono-zenaida-negro/#/17-talla-36_38","17-talla-36_38","6,25 €","Kimono negro de punto. Detalle de plumas en los bolsillos y cinturón del mismo tejido. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Vestido"," Susa","NEGRO","https://latiendadevalentina.com/low-cost/vestido-susa-negro/#/8-talla-36","8-talla-36","7,25 €","Vestido recto con cuello redondo de manga larga. Tejido elástico con detalle de pasamanería de plumas en el bajo. Tiene bolsillos a los lados. Altura de la modelo: 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Vestido"," Midi Ava","VINO","https://latiendadevalentina.com/low-cost/vestido-midi-ava-vino/#/8-talla-36","8-talla-36","7,25 €","Vestido midi de manga larga con escote cruzado y falda plisada. Cintura elástica y detalle de lazo. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Camisa"," Adael","NEGRO","https://latiendadevalentina.com/low-cost/camisa-adael-negro/#/8-talla-36","8-talla-36","18,99 €","Camisa de manga larga con detalle de botones a tono en glitter. Trejido fluido con textura. La modelo mide 1,62 m y lleva la talla 36 en la fotografía."
"moda","Vestido"," Tul Topos Nuray","NEGRO","https://latiendadevalentina.com/low-cost/vestido-tul-topos-nuray-negro/#/17-talla-36_38","17-talla-36_38","12,50 €","Vestido de cuello redondo evasé de manga larga. Tejido de tul con topos y forro negro. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Falda"," Lentejuelas Iridia","NEGRO","https://latiendadevalentina.com/low-cost/falda-lentejuelas-iridia-negro/#/8-talla-36","8-talla-36","9,00 €","Falda elástica negra de corte evasé. Bolsillos plastrón con detalle de lentejuelas. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. Aconsejamos revisar las medidas de la falda ya que tiende a dar más talla. "
"moda","Blazer"," Helina GRIS y","NEGRO","https://latiendadevalentina.com/low-cost/blazer-helina-gris-y-negro/#/8-talla-36","8-talla-36","6,75 €","Blazer de corte recto y solapa tipo esmoquin combinada con tejido gris en el cuerpo y efecto antelina en las mangas y contrastes. Cierre con un botón. La modelo mide 1,62 m y lleva la talla 36 en la foto. "
"moda","Pantalón"," Lentejuelas Zalla...","N/A","https://latiendadevalentina.com/low-cost/pantalon-lentejuelas-zalla-negro/#/8-talla-36","8-talla-36","13,50 €","Pantalón elástico de corte traje ajustado. Detalle de pieza el lentejuelas en los bolsillos delanteros. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Rebeca"," Loretta","BEIGE","https://latiendadevalentina.com/low-cost/rebeca-loretta-beige/#/8-talla-36","8-talla-36","5,25 €","Rebeca de punto con detalle de volantes en el hombro. Cierre con botones. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.
 "
"moda","Vestido"," Midi Cobella","NEGRO","https://latiendadevalentina.com/low-cost/vestido-midi-cobella-negro/#/8-talla-36","8-talla-36","7,50 €","Vestido camisero de manga larga con goma en el puño y en la cintura. Detalle de volantes tanto en el pecho como en el bajo. Prenda apta para lactancia. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Vestido"," Jianna Jaspeado","NEGRO","https://latiendadevalentina.com/low-cost/vestido-jianna-jaspeado-negro/#/8-talla-36","8-talla-36","6,25 €","Vestido de manga larga elástico con corte evasé. Falda con corte a la cintura. Tejido de punto perchado gordito. La modelo mide 1,62 m y lleva la talla 36 en la foto. "
"moda","Maxi"," Jersey Larina Jaspeado...","N/A","https://latiendadevalentina.com/low-cost/maxi-jersey-larina-jaspeado-negro/#/8-talla-36","8-talla-36","12,99 €","Jersey amplio de cuello alto. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Abrigo"," Neli","BLANCO","https://latiendadevalentina.com/low-cost/abrigo-neli-blanco/#/8-talla-36","8-talla-36","10,00 €","Abrigo de paño con solapa y bolsillos en tono blanco. Tejido muy suave y agradable al tacto. Botones forrados en el mismo tono del abrigo. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Jesey"," Bento","NEGRO","https://latiendadevalentina.com/low-cost/jesey-bento-negro/#/8-talla-36","8-talla-36","8,00 €","Jersey negro de cuello redondo y abotonado a la espalda. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Abrigo"," Dion","NEGRO","https://latiendadevalentina.com/low-cost/abrigo-dion-negro/#/8-talla-36","8-talla-36","7,25 €","Abrigo de paño rizado con solapa y bolsillos en tono camel. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Vestido"," Hestia","KAKI","https://latiendadevalentina.com/low-cost/vestido-hestia-kaki/#/8-talla-36","8-talla-36","11,50 €","Vestido de corte asimétrico con manga larga y escote redondo en tono kaki. Detalle de volantes en el bajo. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Abrigo"," Cancri","BEIG","https://latiendadevalentina.com/low-cost/abrigo-cancri-beig/#/8-talla-36","8-talla-36","15,50 €","Abrigo de paño beige de corte recto. Cierre con botón. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Blusa"," Medea","BURDEOS","https://latiendadevalentina.com/low-cost/blusa-medea-burdeos/#/8-talla-36","8-talla-36","5,50 €","Blusa de manga larga de punto en tono burdeos. Cuello redondo abotonado hasta el pecho. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía."
"moda","Jersey"," Maeve","BEIGE","https://latiendadevalentina.com/low-cost/jersey-maeve-beige/#/17-talla-36_38","17-talla-36_38","5,75 €","Jersey de punto con cuello alto y manga larga. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Jersey"," Maeve","NEGRO","https://latiendadevalentina.com/low-cost/jersey-maeve-negro/#/17-talla-36_38","17-talla-36_38","5,75 €","Jersey de punto con cuello alto y manga larga. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Jersey"," Kineta","SALMON","https://latiendadevalentina.com/low-cost/jersey-kineta-salmon/#/17-talla-36_38","17-talla-36_38","6,25 €","Jersey versátil de punto en tono salmón. Detalle de nudo que se puede llevar tanto delante como a la espalda. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Pantalón"," Zarek Cuadros","NEGRO","https://latiendadevalentina.com/low-cost/pantalon-zarek-cuadros-negro/#/8-talla-36","8-talla-36","11,99 €","Pantalón recto tipo traje. Bolsillos verticales y cierre con botón y cremallera. Dibujo de cuadros marrones y blancos sobre fondo negro. La modelo mide 1,62 m y lleva la talla 36 en la fotografía."
"moda","Vestido"," Drema Cuadros","NEGRO","https://latiendadevalentina.com/low-cost/vestido-drema-cuadros-negro/#/8-talla-36","8-talla-36","7,25 €","Vestido con estampado de cuadros y elástico en la cintura. Manga larga y escote de pico. Detalle de cinturón del mismo tejido con hebilla circular. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Falda"," Plisada Evan","NEGRO","https://latiendadevalentina.com/low-cost/falda-plisada-evan-negro/#/8-talla-36","8-talla-36","5,50 €","Falda midi plisada en tono negro. Cintura elástica y corte evasé. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía."
"moda","Vestido"," Algodón Mirto","VINO","https://latiendadevalentina.com/low-cost/vestido-algodon-mirto-vino/#/8-talla-36","8-talla-36","9,00 €"," 100% ALGODON"
"moda","Vestido"," Hob","NEGRO","https://latiendadevalentina.com/low-cost/vestido-hob-negro/#/8-talla-36","8-talla-36","9,00 €"," "
"moda","Jeans"," Bordado Flores Agni","N/A","https://latiendadevalentina.com/low-cost/jeans-bordado-flores-agni/#/8-talla-36","8-talla-36","14,50 €","Jeans recto tobillero de cintura alta con bordado en la pierna. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. 98%Algodón - 2%Elastán"
"moda","Blusa"," Viscosa Niyat","BLANCA","https://latiendadevalentina.com/low-cost/blusa-viscosa-niyat-blanca/#/8-talla-36","8-talla-36","9,00 €","Blusa en blanco de manga larga con escote en pico abierto y detalle de pompones en la manga y la cintura. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. 100% VISCOSA"
"moda","Chaquetita"," Natural Leiza","NUDE","https://latiendadevalentina.com/low-cost/chaquetita-natural-leiza-nude/#/8-talla-36","8-talla-36","22,99 €","Chaqueta abierta de manga larga. Tejido fluido combinado y con detalle de volante. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. "
"moda","Falda"," Tencel Akili","KAKI","https://latiendadevalentina.com/low-cost/falda-tencel-akili-kaki/#/8-talla-36","8-talla-36","21,99 €","Falda recta fluida con cintura elástica y detalle de bolsillos laterales de estilo militar.Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.

El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente.  100% TENCEL"
"moda","Pantalón"," Tencel Akanni","CAMEL","https://latiendadevalentina.com/low-cost/pantalon-tencel-akanni-camel/#/8-talla-36","8-talla-36","23,99 €","Pantalón fluido de corte recto y con cintura elástica con cordón ajustable. Tiene bolsillos y bajo acabado en vuelta. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.

El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente.  100% TENCEL"
"moda","Pantalón"," Tencel Akanni","BEIGE","https://latiendadevalentina.com/low-cost/pantalon-tencel-akanni-beige/#/8-talla-36","8-talla-36","23,99 €","Pantalón fluido de corte recto y con cintura elástica con cordón ajustable. Tiene bolsillos y bajo acabado en vuelta. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.

El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente.  100% TENCEL"
"moda","Pantalón"," Tencel Menelik","KAKI","https://latiendadevalentina.com/low-cost/pantalon-tencel-menelik-kaki/#/8-talla-36","8-talla-36","24,99 €","Pantalón fluido de corte recto y con cintura elástica trasera además de fruncido en la parte de arriba. Tiene bolsillo y ambién lleva lazada lateral en el mismo material. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía.

El TENCEL, es un tejido 100% natural y respetuoso con el medioambiente.  100% TENCEL"
"moda","Blazer"," Lino Molva","BEIG","https://latiendadevalentina.com/low-cost/blazer-lino-molva-beig/#/8-talla-36","8-talla-36","26,99 €","Blazer de lino con bolsillos forntales y se abrocha con botón. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. 100% LINO"
"moda","Blazer"," Lino Molva","MARINO","https://latiendadevalentina.com/low-cost/blazer-lino-molva-marino/#/8-talla-36","8-talla-36","26,99 €","Blazer de lino con bolsillos forntales y se abrocha con botón. Altura de la modelo 1.62 cm y lleva la talla 36 en la fotografía. 100% LINO"
"zapatos","Zueco"," Sia Negro","N/A","https://latiendadevalentina.com/low-cost/zueco-sia-negro/#/8-talla-36","8-talla-36","28,99 €","Sandalia de esparto con plataforma. Tiras cruzadas en la parte delantera. "
"zapatos","Zueco"," Sia Plata","N/A","https://latiendadevalentina.com/low-cost/zueco-sia-plata/#/8-talla-36","8-talla-36","28,99 €","Sandalia de esparto con plataforma. Tiras cruzadas en la parte delantera. "
"zapatos","Sandalia"," Pala Yute Yon Azul","N/A","https://latiendadevalentina.com/low-cost/sandalia-pala-yute-yon-azul/#/8-talla-36","8-talla-36","21,99 €","Sandalia de esparto con plataforma. Detalle lazo en la parte delantera. Tira sujeta al tobillo con cierre de hebilla lateral. "
"zapatos","Sandalia"," Pala Yute Yon...","N/A","https://latiendadevalentina.com/low-cost/sandalia-pala-yute-yon-amarillo/#/8-talla-36","8-talla-36","21,99 €","Sandalia de esparto con plataforma. Detalle lazo en la parte delantera. Tira sujeta al tobillo con cierre de hebilla lateral."
"zapatos","Sandalia"," Efecto Ante Cala...","N/A","https://latiendadevalentina.com/low-cost/sandalia-efecto-ante-cala-mostaza/#/8-talla-36","8-talla-36","19,99 €","Sandalia de tacón efecto ante con talón fino. Cierre mediante hebilla en pulsera al tobillo."
"zapatos","Sandalia"," Efecto Ante Cala...","N/A","https://latiendadevalentina.com/low-cost/sandalia-efecto-ante-cala-verde/#/8-talla-36","8-talla-36","19,99 €","Sandalia de tacón efecto ante con talón fino. Cierre mediante hebilla en pulsera al tobillo."
"zapatos","Sandalia"," Efecto Ante Cala Rojo","N/A","https://latiendadevalentina.com/low-cost/sandalia-efecto-ante-cala-rojo/#/8-talla-36","8-talla-36","19,99 €","Sandalia de tacón efecto ante con talón fino. Cierre mediante hebilla en pulsera al tobillo."
"zapatos","Sandalia"," Efecto Ante Cala...","N/A","https://latiendadevalentina.com/low-cost/sandalia-efecto-ante-cala-negro/#/8-talla-36","8-talla-36","19,99 €","Sandalia de tacón efecto ante con talón fino. Cierre mediante hebilla en pulsera al tobillo."
"zapatos","Sandalia"," Efecto Ante Cala...","N/A","https://latiendadevalentina.com/low-cost/sandalia-efecto-ante-cala-azul-bebe/#/8-talla-36","8-talla-36","19,99 €","Sandalia de tacón efecto ante con talón fino. Cierre mediante hebilla en pulsera al tobillo."
"zapatos","Sandalia"," Efecto Ante Cala Nude","N/A","https://latiendadevalentina.com/low-cost/sandalia-efecto-ante-cala-nude/#/8-talla-36","8-talla-36","19,99 €","Sandalia de tacón efecto ante con talón fino. Cierre mediante hebilla en pulsera al tobillo."
